probability,true_label,species
0.547927,0.0,Azadirachta indica
0.53032637,1.0,Azadirachta indica
0.5184702,0.0,Azadirachta indica
0.49879774,1.0,Azadirachta indica
0.5701403,0.0,Azadirachta indica
0.5171123,0.0,Azadirachta indica
0.51323825,0.0,Azadirachta indica
0.5103015,0.0,Azadirachta indica
0.4976828,0.0,Azadirachta indica
0.5296331,1.0,Azadirachta indica
0.51663405,0.0,Azadirachta indica
0.518655,0.0,Azadirachta indica
0.5116826,0.0,Azadirachta indica
0.5028043,0.0,Azadirachta indica
0.4991617,1.0,Azadirachta indica
0.5209246,0.0,Azadirachta indica
0.51766646,0.0,Azadirachta indica
0.48052898,1.0,Azadirachta indica
0.51862496,0.0,Azadirachta indica
0.5095825,1.0,Azadirachta indica
0.5068919,1.0,Azadirachta indica
0.5317467,0.0,Azadirachta indica
0.46108317,1.0,Azadirachta indica
0.5284664,0.0,Azadirachta indica
0.5032141,0.0,Azadirachta indica
0.56224704,0.0,Azadirachta indica
0.5148468,0.0,Azadirachta indica
0.46828988,0.0,Azadirachta indica
0.5142865,0.0,Azadirachta indica
0.51659775,1.0,Azadirachta indica
0.5138714,0.0,Azadirachta indica
0.52180797,1.0,Azadirachta indica
0.5103378,0.0,Azadirachta indica
0.5119154,0.0,Azadirachta indica
0.50653845,0.0,Azadirachta indica
0.54113305,0.0,Azadirachta indica
0.52164364,0.0,Azadirachta indica
0.5133099,0.0,Azadirachta indica
0.51191765,0.0,Azadirachta indica
0.46336362,0.0,Azadirachta indica
0.53077185,1.0,Azadirachta indica
0.5331791,1.0,Azadirachta indica
0.45800054,0.0,Azadirachta indica
0.5292254,0.0,Azadirachta indica
0.515071,0.0,Azadirachta indica
0.5129211,0.0,Azadirachta indica
0.52087706,0.0,Azadirachta indica
0.5202467,1.0,Azadirachta indica
0.52345884,1.0,Azadirachta indica
0.51582795,1.0,Azadirachta indica
0.49487078,1.0,Azadirachta indica
0.5216188,1.0,Azadirachta indica
0.5356627,0.0,Azadirachta indica
0.5096478,0.0,Azadirachta indica
0.5254009,0.0,Azadirachta indica
0.50183845,0.0,Azadirachta indica
0.5340503,0.0,Azadirachta indica
0.52469313,0.0,Azadirachta indica
0.5072297,1.0,Azadirachta indica
0.52183855,1.0,Azadirachta indica
0.5284143,0.0,Azadirachta indica
0.5199091,1.0,Azadirachta indica
0.5225102,0.0,Azadirachta indica
0.5138635,0.0,Azadirachta indica
0.4919189,0.0,Azadirachta indica
0.51606137,0.0,Azadirachta indica
0.5012072,0.0,Azadirachta indica
0.5063062,0.0,Azadirachta indica
0.50748205,1.0,Azadirachta indica
0.51292235,0.0,Azadirachta indica
0.49536932,0.0,Azadirachta indica
0.502037,1.0,Azadirachta indica
0.5039501,1.0,Azadirachta indica
0.51542294,1.0,Azadirachta indica
0.49912465,1.0,Azadirachta indica
0.52266514,0.0,Azadirachta indica
0.56661415,0.0,Azadirachta indica
0.52724653,1.0,Azadirachta indica
0.51607484,1.0,Azadirachta indica
0.5359634,0.0,Azadirachta indica
0.5449846,0.0,Azadirachta indica
0.55000365,1.0,Azadirachta indica
0.519197,0.0,Azadirachta indica
0.5130135,1.0,Azadirachta indica
0.49583125,1.0,Azadirachta indica
0.5147792,0.0,Azadirachta indica
0.52269006,0.0,Azadirachta indica
0.5222596,0.0,Azadirachta indica
0.5595828,1.0,Azadirachta indica
0.54116976,1.0,Azadirachta indica
0.4996319,1.0,Azadirachta indica
0.5382016,1.0,Azadirachta indica
0.5056709,1.0,Azadirachta indica
0.5361334,0.0,Azadirachta indica
0.5112567,0.0,Azadirachta indica
0.51597303,1.0,Azadirachta indica
0.51521444,1.0,Azadirachta indica
0.5143915,1.0,Azadirachta indica
0.50570685,0.0,Azadirachta indica
0.51113635,1.0,Azadirachta indica
0.51760525,0.0,Azadirachta indica
0.51350546,0.0,Azadirachta indica
0.50092447,0.0,Azadirachta indica
0.5292147,0.0,Azadirachta indica
0.52052546,0.0,Azadirachta indica
0.52797705,1.0,Azadirachta indica
0.49470368,1.0,Azadirachta indica
0.5103149,0.0,Azadirachta indica
0.51685876,0.0,Azadirachta indica
0.50239944,0.0,Azadirachta indica
0.5189112,0.0,Azadirachta indica
0.50351965,0.0,Azadirachta indica
0.5139702,1.0,Azadirachta indica
0.52049845,0.0,Azadirachta indica
0.5285762,0.0,Azadirachta indica
0.5362124,1.0,Azadirachta indica
0.52439964,0.0,Azadirachta indica
0.5143759,0.0,Azadirachta indica
0.5200799,0.0,Azadirachta indica
0.51623964,1.0,Azadirachta indica
0.50293887,0.0,Azadirachta indica
0.50189227,0.0,Azadirachta indica
0.51378274,0.0,Azadirachta indica
0.49425018,1.0,Azadirachta indica
0.515441,0.0,Azadirachta indica
0.52467954,0.0,Azadirachta indica
0.51944494,0.0,Azadirachta indica
0.51856625,0.0,Azadirachta indica
0.5137422,0.0,Azadirachta indica
0.5150256,0.0,Azadirachta indica
0.5016464,0.0,Azadirachta indica
0.52029955,1.0,Azadirachta indica
0.52272063,1.0,Azadirachta indica
0.50706667,0.0,Azadirachta indica
0.5182625,0.0,Azadirachta indica
0.49912405,1.0,Azadirachta indica
0.48938048,0.0,Azadirachta indica
0.50540036,0.0,Azadirachta indica
0.5218618,0.0,Azadirachta indica
0.5063816,0.0,Azadirachta indica
0.53281957,1.0,Azadirachta indica
0.50589216,1.0,Azadirachta indica
0.50204104,1.0,Azadirachta indica
0.5077341,0.0,Azadirachta indica
0.5099305,0.0,Azadirachta indica
0.5196716,0.0,Azadirachta indica
0.49573034,0.0,Azadirachta indica
0.49972686,1.0,Azadirachta indica
0.5269759,0.0,Azadirachta indica
0.5386308,1.0,Azadirachta indica
0.5228699,0.0,Azadirachta indica
0.49189788,0.0,Azadirachta indica
0.52081424,1.0,Azadirachta indica
0.51209056,0.0,Azadirachta indica
0.5282224,0.0,Azadirachta indica
0.52832407,1.0,Azadirachta indica
0.5301691,0.0,Azadirachta indica
0.50665754,1.0,Azadirachta indica
0.5197916,0.0,Azadirachta indica
0.50635004,0.0,Azadirachta indica
0.4789033,1.0,Azadirachta indica
0.52035,1.0,Azadirachta indica
0.5176426,1.0,Azadirachta indica
0.51191634,0.0,Azadirachta indica
0.515186,0.0,Azadirachta indica
0.4996824,0.0,Azadirachta indica
0.5097135,0.0,Azadirachta indica
0.50981843,0.0,Azadirachta indica
0.5051623,1.0,Azadirachta indica
0.5209885,0.0,Azadirachta indica
0.51319176,0.0,Azadirachta indica
0.552879,0.0,Azadirachta indica
0.5075475,1.0,Azadirachta indica
0.5247962,1.0,Azadirachta indica
0.5080985,1.0,Azadirachta indica
0.48597383,1.0,Azadirachta indica
0.5043917,1.0,Azadirachta indica
0.5271898,1.0,Azadirachta indica
0.50773495,0.0,Azadirachta indica
0.4876431,0.0,Azadirachta indica
0.48223078,0.0,Azadirachta indica
0.53784734,0.0,Azadirachta indica
0.52605253,0.0,Azadirachta indica
0.48829004,0.0,Azadirachta indica
0.5443004,1.0,Azadirachta indica
0.52741414,1.0,Azadirachta indica
0.5242557,0.0,Azadirachta indica
0.50741893,0.0,Azadirachta indica
0.49591896,1.0,Azadirachta indica
0.49586254,1.0,Azadirachta indica
0.50413847,0.0,Azadirachta indica
0.513177,0.0,Azadirachta indica
0.48059967,0.0,Azadirachta indica
0.5314399,1.0,Azadirachta indica
0.5447893,0.0,Azadirachta indica
0.4943963,1.0,Azadirachta indica
0.5494337,1.0,Azadirachta indica
0.50921905,0.0,Azadirachta indica
0.52714634,1.0,Azadirachta indica
0.51953715,0.0,Azadirachta indica
0.528572,0.0,Azadirachta indica
0.50897986,1.0,Azadirachta indica
0.5223351,0.0,Azadirachta indica
0.53953016,1.0,Azadirachta indica
0.51718765,0.0,Azadirachta indica
0.52270013,0.0,Azadirachta indica
0.503469,1.0,Azadirachta indica
0.52955115,0.0,Azadirachta indica
0.51930326,0.0,Azadirachta indica
0.5527225,0.0,Azadirachta indica
0.5143163,1.0,Azadirachta indica
0.5207703,1.0,Azadirachta indica
0.52487206,0.0,Azadirachta indica
0.50235,1.0,Azadirachta indica
0.5258673,0.0,Azadirachta indica
0.56594664,1.0,Azadirachta indica
0.45380357,1.0,Azadirachta indica
0.5381894,0.0,Azadirachta indica
0.5148963,0.0,Azadirachta indica
0.5353537,0.0,Azadirachta indica
0.51048416,1.0,Azadirachta indica
0.52593213,0.0,Azadirachta indica
0.51542836,0.0,Azadirachta indica
0.5304679,0.0,Azadirachta indica
0.5408894,0.0,Azadirachta indica
0.5015512,1.0,Azadirachta indica
0.5182639,0.0,Azadirachta indica
0.5002893,0.0,Azadirachta indica
0.4974673,0.0,Azadirachta indica
0.5103773,0.0,Azadirachta indica
0.518169,0.0,Azadirachta indica
0.5525973,0.0,Azadirachta indica
0.54494745,0.0,Azadirachta indica
0.5020041,0.0,Azadirachta indica
0.51298815,0.0,Azadirachta indica
0.5189353,0.0,Azadirachta indica
0.5338016,0.0,Azadirachta indica
0.4924704,0.0,Azadirachta indica
0.52024204,0.0,Azadirachta indica
0.51253855,0.0,Azadirachta indica
0.51341677,1.0,Azadirachta indica
0.538187,0.0,Azadirachta indica
0.51539737,0.0,Azadirachta indica
0.52286327,1.0,Azadirachta indica
0.5125432,0.0,Azadirachta indica
0.5064033,0.0,Azadirachta indica
0.510166,0.0,Azadirachta indica
0.5370682,0.0,Azadirachta indica
0.5175888,0.0,Azadirachta indica
0.4831756,0.0,Azadirachta indica
0.46795145,1.0,Azadirachta indica
0.5249102,0.0,Azadirachta indica
0.5126137,0.0,Azadirachta indica
0.5081362,1.0,Azadirachta indica
0.51832193,0.0,Azadirachta indica
0.5374189,0.0,Azadirachta indica
0.5451248,1.0,Azadirachta indica
0.5050398,1.0,Azadirachta indica
0.51234347,1.0,Azadirachta indica
0.51491016,0.0,Azadirachta indica
0.5129913,0.0,Azadirachta indica
0.5154923,0.0,Azadirachta indica
0.4895834,1.0,Azadirachta indica
0.51189905,0.0,Azadirachta indica
0.5181669,1.0,Azadirachta indica
0.513739,1.0,Azadirachta indica
0.5059808,0.0,Azadirachta indica
0.5047002,1.0,Azadirachta indica
0.531658,1.0,Azadirachta indica
0.4861232,0.0,Azadirachta indica
0.50799626,0.0,Azadirachta indica
0.52673894,0.0,Azadirachta indica
0.5164734,0.0,Azadirachta indica
0.5208754,1.0,Azadirachta indica
0.54790753,0.0,Azadirachta indica
0.5175522,0.0,Azadirachta indica
0.5178791,0.0,Azadirachta indica
0.54515773,1.0,Azadirachta indica
0.55332303,0.0,Azadirachta indica
0.49626046,0.0,Azadirachta indica
0.5194866,0.0,Azadirachta indica
0.5070485,1.0,Azadirachta indica
0.40635344,0.0,Azadirachta indica
0.54948306,0.0,Azadirachta indica
0.4613125,0.0,Azadirachta indica
0.51046634,1.0,Azadirachta indica
0.5164457,0.0,Azadirachta indica
0.4958895,0.0,Azadirachta indica
0.5278951,0.0,Azadirachta indica
0.5009472,0.0,Azadirachta indica
0.5239183,1.0,Azadirachta indica
0.53322417,0.0,Azadirachta indica
0.51175123,0.0,Azadirachta indica
0.5168182,1.0,Azadirachta indica
0.5736815,0.0,Azadirachta indica
0.5059742,0.0,Azadirachta indica
0.53447425,1.0,Azadirachta indica
0.49082366,1.0,Azadirachta indica
0.5095902,0.0,Azadirachta indica
0.5062539,0.0,Azadirachta indica
0.5099852,1.0,Azadirachta indica
0.58121014,0.0,Azadirachta indica
0.5106499,0.0,Azadirachta indica
0.51692647,0.0,Azadirachta indica
0.5215382,1.0,Azadirachta indica
0.46921882,0.0,Azadirachta indica
0.50239944,0.0,Azadirachta indica
0.5157726,0.0,Azadirachta indica
0.51061684,0.0,Azadirachta indica
0.50666505,1.0,Azadirachta indica
0.5073008,0.0,Azadirachta indica
0.5530843,1.0,Azadirachta indica
0.50208384,1.0,Azadirachta indica
0.5203733,0.0,Azadirachta indica
0.5407251,1.0,Azadirachta indica
0.5282188,0.0,Azadirachta indica
0.5117112,1.0,Azadirachta indica
0.544597,0.0,Azadirachta indica
0.5052893,0.0,Azadirachta indica
0.48831967,0.0,Azadirachta indica
0.4642785,0.0,Azadirachta indica
0.5065318,0.0,Azadirachta indica
0.55800676,0.0,Azadirachta indica
0.5350039,0.0,Azadirachta indica
0.508067,0.0,Azadirachta indica
0.5206456,1.0,Azadirachta indica
0.5185344,1.0,Azadirachta indica
0.52572167,1.0,Azadirachta indica
0.5074826,0.0,Azadirachta indica
0.4916057,1.0,Azadirachta indica
0.5134598,0.0,Azadirachta indica
0.5021699,1.0,Azadirachta indica
0.48712704,0.0,Azadirachta indica
0.5276936,0.0,Azadirachta indica
0.5263295,1.0,Azadirachta indica
0.52422744,0.0,Azadirachta indica
0.5236008,0.0,Azadirachta indica
0.51955557,1.0,Azadirachta indica
0.5051775,0.0,Azadirachta indica
0.5285397,0.0,Azadirachta indica
0.53921694,1.0,Azadirachta indica
0.5181684,0.0,Azadirachta indica
0.5212159,0.0,Azadirachta indica
0.47095442,0.0,Azadirachta indica
0.5371308,0.0,Azadirachta indica
0.49072796,0.0,Azadirachta indica
0.5094539,0.0,Azadirachta indica
0.5515833,0.0,Azadirachta indica
0.5221076,0.0,Azadirachta indica
0.51992255,0.0,Azadirachta indica
0.5168722,1.0,Azadirachta indica
0.51203424,0.0,Azadirachta indica
0.49618566,0.0,Azadirachta indica
0.543835,1.0,Azadirachta indica
0.5079483,0.0,Azadirachta indica
0.51786447,0.0,Azadirachta indica
0.5144983,0.0,Azadirachta indica
0.5269125,1.0,Azadirachta indica
0.49034303,0.0,Azadirachta indica
0.489542,1.0,Azadirachta indica
0.5123921,0.0,Azadirachta indica
0.5289519,0.0,Azadirachta indica
0.5014309,0.0,Azadirachta indica
0.5168885,0.0,Azadirachta indica
0.50549096,0.0,Azadirachta indica
0.54357463,0.0,Azadirachta indica
0.5175486,1.0,Azadirachta indica
0.52336425,0.0,Azadirachta indica
0.50917566,1.0,Azadirachta indica
0.50290793,0.0,Azadirachta indica
0.5079732,0.0,Azadirachta indica
0.5076499,1.0,Azadirachta indica
0.51741356,0.0,Azadirachta indica
0.52667236,0.0,Azadirachta indica
0.5152587,0.0,Azadirachta indica
0.53832984,0.0,Azadirachta indica
0.5189592,1.0,Azadirachta indica
0.54550964,0.0,Azadirachta indica
0.5214268,1.0,Azadirachta indica
0.4971688,0.0,Azadirachta indica
0.52377266,0.0,Azadirachta indica
0.52746755,0.0,Azadirachta indica
0.51730216,1.0,Azadirachta indica
0.52469224,0.0,Azadirachta indica
0.521131,0.0,Azadirachta indica
0.5154184,1.0,Azadirachta indica
0.5079214,0.0,Azadirachta indica
0.5088909,0.0,Azadirachta indica
0.5212461,1.0,Azadirachta indica
0.529754,1.0,Azadirachta indica
0.53449446,1.0,Azadirachta indica
0.50916773,1.0,Azadirachta indica
0.51110756,1.0,Azadirachta indica
0.5527429,0.0,Azadirachta indica
0.51603174,1.0,Azadirachta indica
0.5087868,1.0,Azadirachta indica
0.5164353,0.0,Azadirachta indica
0.52721506,0.0,Azadirachta indica
0.5422202,0.0,Azadirachta indica
0.528853,0.0,Azadirachta indica
0.5147054,1.0,Azadirachta indica
0.5230042,0.0,Azadirachta indica
0.5034221,0.0,Azadirachta indica
0.5112635,0.0,Azadirachta indica
0.50535387,0.0,Azadirachta indica
0.48999268,1.0,Azadirachta indica
0.50448567,0.0,Azadirachta indica
0.29075402,0.0,Azadirachta indica
0.5195757,1.0,Azadirachta indica
0.50087196,0.0,Azadirachta indica
0.5068399,1.0,Azadirachta indica
0.5247357,1.0,Azadirachta indica
0.5251132,0.0,Azadirachta indica
0.5258778,0.0,Azadirachta indica
0.5054125,1.0,Azadirachta indica
0.52743787,0.0,Azadirachta indica
0.54697704,1.0,Azadirachta indica
0.496109,0.0,Azadirachta indica
0.54433715,1.0,Azadirachta indica
0.5247493,1.0,Azadirachta indica
0.5061349,0.0,Azadirachta indica
0.55756843,1.0,Azadirachta indica
0.5369636,1.0,Azadirachta indica
0.51646054,0.0,Azadirachta indica
0.51276153,1.0,Azadirachta indica
0.5280277,1.0,Azadirachta indica
0.5039694,1.0,Azadirachta indica
0.5067324,0.0,Azadirachta indica
0.53032744,0.0,Azadirachta indica
0.5263533,1.0,Azadirachta indica
0.51534706,1.0,Azadirachta indica
0.51059663,0.0,Azadirachta indica
0.498274,1.0,Azadirachta indica
0.5180021,0.0,Azadirachta indica
0.5419568,1.0,Azadirachta indica
0.512721,0.0,Azadirachta indica
0.5110704,0.0,Azadirachta indica
0.5390913,1.0,Azadirachta indica
0.51680857,0.0,Azadirachta indica
0.5283191,0.0,Azadirachta indica
0.5222223,0.0,Azadirachta indica
0.526269,0.0,Azadirachta indica
0.49681148,0.0,Azadirachta indica
0.5198159,1.0,Azadirachta indica
0.50687176,0.0,Azadirachta indica
0.9934762,0.0,Azadirachta indica
0.517354,1.0,Azadirachta indica
0.501302,1.0,Azadirachta indica
0.5259249,0.0,Azadirachta indica
0.5119624,0.0,Azadirachta indica
0.48951575,0.0,Azadirachta indica
0.5041874,0.0,Azadirachta indica
0.51797426,0.0,Azadirachta indica
0.50486046,0.0,Azadirachta indica
0.50684744,0.0,Azadirachta indica
0.5049376,1.0,Azadirachta indica
0.52234614,0.0,Azadirachta indica
0.5075465,1.0,Azadirachta indica
0.51261127,0.0,Azadirachta indica
0.512341,1.0,Azadirachta indica
0.51899385,0.0,Azadirachta indica
0.4796893,0.0,Azadirachta indica
0.50837034,0.0,Azadirachta indica
0.5032667,0.0,Azadirachta indica
0.5164426,1.0,Azadirachta indica
0.53291607,0.0,Azadirachta indica
0.50451964,0.0,Azadirachta indica
0.5154043,1.0,Azadirachta indica
0.51577455,0.0,Azadirachta indica
0.5129565,0.0,Azadirachta indica
0.5111165,0.0,Azadirachta indica
0.53530896,0.0,Azadirachta indica
0.5305432,1.0,Azadirachta indica
0.53293854,0.0,Azadirachta indica
0.5156705,1.0,Azadirachta indica
0.53474313,1.0,Azadirachta indica
0.52874225,0.0,Azadirachta indica
0.54498,0.0,Azadirachta indica
0.538353,1.0,Azadirachta indica
0.4971471,1.0,Azadirachta indica
0.51871824,0.0,Azadirachta indica
0.5011368,1.0,Azadirachta indica
0.5223066,0.0,Azadirachta indica
0.5179502,0.0,Azadirachta indica
0.4924704,0.0,Azadirachta indica
0.49400273,0.0,Azadirachta indica
0.5089887,0.0,Azadirachta indica
0.5486618,0.0,Azadirachta indica
0.51102453,0.0,Azadirachta indica
0.51069665,0.0,Azadirachta indica
0.50160885,0.0,Azadirachta indica
0.51490206,0.0,Azadirachta indica
0.51456577,1.0,Azadirachta indica
0.51723367,0.0,Azadirachta indica
0.5169259,0.0,Azadirachta indica
0.5457386,1.0,Azadirachta indica
0.51626223,1.0,Azadirachta indica
0.5144895,0.0,Azadirachta indica
0.516497,0.0,Azadirachta indica
0.5299727,0.0,Azadirachta indica
0.5104641,0.0,Azadirachta indica
0.49759972,1.0,Azadirachta indica
0.52687234,0.0,Azadirachta indica
0.4778261,1.0,Azadirachta indica
0.5228356,1.0,Azadirachta indica
0.5240112,1.0,Azadirachta indica
0.52647865,1.0,Azadirachta indica
0.5190583,1.0,Azadirachta indica
0.53541493,0.0,Azadirachta indica
0.53148,0.0,Azadirachta indica
0.53174675,0.0,Azadirachta indica
0.5137166,0.0,Azadirachta indica
0.527394,1.0,Azadirachta indica
0.5036917,0.0,Azadirachta indica
0.5126538,1.0,Azadirachta indica
0.5288921,0.0,Azadirachta indica
0.5161895,0.0,Azadirachta indica
0.5351015,1.0,Azadirachta indica
0.49085018,0.0,Azadirachta indica
0.50945765,0.0,Azadirachta indica
0.48015723,0.0,Azadirachta indica
0.5157239,0.0,Azadirachta indica
0.5183288,0.0,Azadirachta indica
0.5162605,1.0,Azadirachta indica
0.5538737,1.0,Azadirachta indica
0.5265808,0.0,Azadirachta indica
0.5668208,0.0,Azadirachta indica
0.5228437,0.0,Azadirachta indica
0.50867313,1.0,Azadirachta indica
0.49747148,0.0,Azadirachta indica
0.5095079,1.0,Azadirachta indica
0.5206653,0.0,Azadirachta indica
0.4915134,1.0,Azadirachta indica
0.58885765,1.0,Azadirachta indica
0.50890917,0.0,Azadirachta indica
0.42903557,0.0,Azadirachta indica
0.5123646,0.0,Azadirachta indica
0.53111345,0.0,Azadirachta indica
0.53144836,0.0,Azadirachta indica
0.5298678,0.0,Azadirachta indica
0.531974,0.0,Azadirachta indica
0.5167763,0.0,Azadirachta indica
0.5171529,1.0,Azadirachta indica
0.53862536,0.0,Azadirachta indica
0.5361289,0.0,Azadirachta indica
0.51410794,0.0,Azadirachta indica
0.5313067,1.0,Azadirachta indica
0.50159496,0.0,Azadirachta indica
0.4730276,0.0,Azadirachta indica
0.50581247,1.0,Azadirachta indica
0.53659606,1.0,Azadirachta indica
0.49023345,1.0,Azadirachta indica
0.530918,1.0,Azadirachta indica
0.5460407,1.0,Azadirachta indica
0.5141592,1.0,Azadirachta indica
0.51800036,1.0,Azadirachta indica
0.53007025,0.0,Azadirachta indica
0.52500325,0.0,Azadirachta indica
0.50904685,0.0,Azadirachta indica
0.5113574,0.0,Azadirachta indica
0.5208755,0.0,Azadirachta indica
0.52422595,0.0,Azadirachta indica
0.5045915,1.0,Azadirachta indica
0.48052898,0.0,Azadirachta indica
0.5213114,1.0,Azadirachta indica
0.5158066,0.0,Azadirachta indica
0.53296083,1.0,Azadirachta indica
0.5138127,1.0,Azadirachta indica
0.52194834,0.0,Azadirachta indica
0.52682984,0.0,Azadirachta indica
0.5323986,1.0,Azadirachta indica
0.5864737,0.0,Azadirachta indica
0.5070393,0.0,Azadirachta indica
0.51692647,0.0,Azadirachta indica
0.48745963,1.0,Azadirachta indica
0.520843,0.0,Azadirachta indica
0.5016497,0.0,Azadirachta indica
0.50265646,0.0,Azadirachta indica
0.51326245,0.0,Azadirachta indica
0.5072219,0.0,Azadirachta indica
0.5172071,0.0,Azadirachta indica
0.54528964,1.0,Azadirachta indica
0.52253586,0.0,Azadirachta indica
0.51993036,1.0,Azadirachta indica
0.51575756,0.0,Azadirachta indica
0.49614123,0.0,Azadirachta indica
0.52423614,0.0,Azadirachta indica
0.5029223,0.0,Azadirachta indica
0.48688412,1.0,Azadirachta indica
0.4939737,0.0,Azadirachta indica
0.51877093,1.0,Azadirachta indica
0.5055903,1.0,Azadirachta indica
0.49658847,0.0,Azadirachta indica
0.51052964,1.0,Azadirachta indica
0.535567,0.0,Azadirachta indica
0.5182056,1.0,Azadirachta indica
0.53010315,1.0,Azadirachta indica
0.53784966,1.0,Azadirachta indica
0.52505636,1.0,Azadirachta indica
0.55058545,0.0,Azadirachta indica
0.53238297,0.0,Azadirachta indica
0.50517094,0.0,Azadirachta indica
0.51711786,0.0,Azadirachta indica
0.5213312,0.0,Azadirachta indica
0.5045416,0.0,Azadirachta indica
0.51136655,0.0,Azadirachta indica
0.5060067,0.0,Azadirachta indica
0.49563813,1.0,Azadirachta indica
0.48603556,1.0,Azadirachta indica
0.5355129,0.0,Azadirachta indica
0.48766413,1.0,Azadirachta indica
0.50585353,0.0,Azadirachta indica
0.51123273,0.0,Azadirachta indica
0.5225628,0.0,Azadirachta indica
0.5069146,0.0,Azadirachta indica
0.5267795,0.0,Azadirachta indica
0.5053573,0.0,Azadirachta indica
0.4874876,1.0,Azadirachta indica
0.5033189,0.0,Azadirachta indica
0.5382224,0.0,Azadirachta indica
0.51629853,1.0,Azadirachta indica
0.53892183,0.0,Azadirachta indica
0.5382061,1.0,Azadirachta indica
0.5258889,1.0,Azadirachta indica
0.5216492,0.0,Azadirachta indica
0.51368976,0.0,Azadirachta indica
0.5127232,0.0,Azadirachta indica
0.4953052,0.0,Azadirachta indica
0.49546131,1.0,Azadirachta indica
0.4979393,0.0,Azadirachta indica
0.5141375,0.0,Azadirachta indica
0.5213806,0.0,Azadirachta indica
0.50188667,1.0,Azadirachta indica
0.52290535,1.0,Azadirachta indica
0.5117153,1.0,Azadirachta indica
0.5031163,1.0,Azadirachta indica
0.52059245,0.0,Azadirachta indica
0.5149222,0.0,Azadirachta indica
0.53478205,0.0,Azadirachta indica
0.49506518,1.0,Azadirachta indica
0.5169865,0.0,Azadirachta indica
0.505455,1.0,Azadirachta indica
0.5252919,1.0,Azadirachta indica
0.5232174,1.0,Azadirachta indica
0.5342437,1.0,Azadirachta indica
0.5102293,1.0,Azadirachta indica
0.52043796,0.0,Azadirachta indica
0.48407817,0.0,Azadirachta indica
0.51053774,0.0,Azadirachta indica
0.5277146,0.0,Azadirachta indica
0.527944,1.0,Azadirachta indica
0.49782285,0.0,Azadirachta indica
0.4902794,0.0,Azadirachta indica
0.51598084,0.0,Azadirachta indica
0.50816566,0.0,Azadirachta indica
0.5206317,0.0,Azadirachta indica
0.50423306,0.0,Azadirachta indica
0.53764504,1.0,Azadirachta indica
0.49487218,1.0,Azadirachta indica
0.5179918,0.0,Azadirachta indica
0.5073111,1.0,Azadirachta indica
0.50828123,0.0,Azadirachta indica
0.50038815,1.0,Azadirachta indica
0.5087129,0.0,Azadirachta indica
0.5145025,1.0,Azadirachta indica
0.5122088,1.0,Azadirachta indica
0.49974275,1.0,Azadirachta indica
0.517927,1.0,Azadirachta indica
0.5053573,0.0,Azadirachta indica
0.5151433,1.0,Azadirachta indica
0.5228746,1.0,Azadirachta indica
0.51201093,0.0,Azadirachta indica
0.50798726,1.0,Azadirachta indica
0.51689947,0.0,Azadirachta indica
0.54312235,1.0,Azadirachta indica
0.53693223,0.0,Azadirachta indica
0.5056703,0.0,Azadirachta indica
0.51066154,1.0,Azadirachta indica
0.54703116,0.0,Azadirachta indica
0.5278009,0.0,Azadirachta indica
0.5032232,1.0,Azadirachta indica
0.5287262,0.0,Azadirachta indica
0.52378255,1.0,Azadirachta indica
0.5282603,1.0,Azadirachta indica
0.56872755,1.0,Azadirachta indica
0.49638784,1.0,Azadirachta indica
0.5284365,1.0,Azadirachta indica
0.5066168,0.0,Azadirachta indica
0.47598886,1.0,Azadirachta indica
0.49888632,1.0,Azadirachta indica
0.52629006,0.0,Azadirachta indica
0.5097335,0.0,Azadirachta indica
0.5076079,1.0,Azadirachta indica
0.52057725,1.0,Azadirachta indica
0.49055883,1.0,Azadirachta indica
0.50404936,0.0,Azadirachta indica
0.4958421,0.0,Azadirachta indica
0.518193,0.0,Azadirachta indica
0.53880936,0.0,Azadirachta indica
0.50312024,0.0,Azadirachta indica
0.530176,0.0,Azadirachta indica
0.5266297,0.0,Azadirachta indica
0.49968728,0.0,Azadirachta indica
0.5095288,0.0,Azadirachta indica
0.5158039,1.0,Azadirachta indica
0.49883804,1.0,Azadirachta indica
0.5129967,0.0,Azadirachta indica
0.5400411,0.0,Azadirachta indica
0.50675166,1.0,Azadirachta indica
0.5063906,1.0,Azadirachta indica
0.53350323,0.0,Azadirachta indica
0.51805997,0.0,Azadirachta indica
0.49220195,0.0,Azadirachta indica
0.537086,0.0,Azadirachta indica
0.53040874,0.0,Azadirachta indica
0.522676,1.0,Azadirachta indica
0.51344496,0.0,Azadirachta indica
0.51684564,1.0,Azadirachta indica
0.52308345,0.0,Azadirachta indica
0.5094954,1.0,Azadirachta indica
0.50965214,1.0,Azadirachta indica
0.50830907,0.0,Azadirachta indica
0.5200052,0.0,Azadirachta indica
0.50279295,0.0,Azadirachta indica
0.50712013,0.0,Azadirachta indica
0.5139926,0.0,Azadirachta indica
0.52871156,1.0,Azadirachta indica
0.523536,1.0,Azadirachta indica
0.5123216,1.0,Azadirachta indica
0.50299454,0.0,Azadirachta indica
0.5073383,0.0,Azadirachta indica
0.51926297,0.0,Azadirachta indica
0.5194889,1.0,Azadirachta indica
0.5526945,1.0,Azadirachta indica
0.50448596,0.0,Azadirachta indica
0.54213256,0.0,Azadirachta indica
0.5498403,0.0,Azadirachta indica
0.5250405,1.0,Azadirachta indica
